# field visit time xshift yshift rot scale rms N
j100228+203039 sdssj1002+2031-c2i-41-268.0-f160w 1512185847.0 -7.4442 -0.9596 0.0007 1.0003 0.265 63
j103842+484850 sdssj1038+4849-c2i-14-330.0-f110w 1512185765.0 0.1521 -0.6941 0.022 1.00001 0.096 181
j103842+484850 sdssj1038+4849-c2i-14-330.0-f160w 1512185656.0 -0.0516 -0.557 0.0224 1.00002 0.109 229
j103842+484850 sdssj1038+4849-c2i-54-330.0-f110w 1512185713.0 -0.0288 -1.0529 0.0215 0.99999 0.116 182
j103842+484850 sdssj1038+4849-c2i-54-330.0-f160w 1512185599.0 -0.2187 -0.904 0.0217 0.99998 0.106 25
j105040+001637 sdssj1050+0017-c2i-15-286.0-f110w 1512185446.0 -0.4518 -3.2975 0.0045 1.00035 0.092 231
j105040+001637 sdssj1050+0017-c2i-15-286.0-f160w 1512185390.0 -0.4768 -2.9775 0.0045 1.00035 0.32 27
j105323+605143 plck-g145.2+50.9-cv7-14-313.0-f110w 1512185183.0 0.6754 -3.4187 0.027 1.00029 0.095 153
j105323+605143 plck-g145.2+50.9-cv7-14-313.0-f160w 1512185086.0 0.5494 -3.0944 0.031 1.00028 0.222 16
j105353+055616 plck-g244.8+54.9-cv7-16-296.0-f110w 1512184873.0 2.5527 -0.0499 0.0114 1.00038 0.105 176
j105353+055616 plck-g244.8+54.9-cv7-16-296.0-f160w 1512184778.0 2.5748 0.2919 0.0125 1.00032 0.199 19
j105501+554843 sdssj1055+5547-c2i-16-080.0-f110w 1512184612.0 -0.5869 2.0302 0.015 1.00033 0.096 256
j105501+554843 sdssj1055+5547-c2i-16-080.0-f160w 1512184554.0 -0.6641 2.3252 0.0143 1.00031 0.154 62
j111012+645949 sdssj1110+6459-c2i-07-050.0-f105w 1512184412.0 0.1894 0.0332 -0.0054 0.99992 0.113 275
j111012+645949 sdssj1110+6459-c2i-07-050.0-f160w 1512184355.0 0.0 0.0 0.0 1.0 0.0 0
j111142+150404 moo-j1111+1503-d39-06-001.0-f110w 1523914611.0 -0.6654 -1.5633 0.0203 1.00014 0.262 60
j111503+164608 sdssj1115+1645-c2i-17-122.0-f125w 1512183909.0 3.0291 5.7155 0.0052 0.99998 0.123 208
j111503+164608 sdssj1115+1645-c2i-17-122.0-f160w 1512183852.0 2.9133 5.8701 0.0072 0.99998 0.348 51
j111503+164608 sdssj1115+1645-c2i-17-122.0-f814w 1512184099.0 8.0476 16.9738 0.0012 0.99995 0.456 123
j112008-120701 par-j112001-120322-bs9-04-292.0-f814w 1512181899.0 0.952 -8.7969 0.0061 1.00013 0.281 341
j112008-120701 par-j112001-120323-bs9-04-292.0-f814w 1512181778.0 1.2936 -8.6005 0.0074 1.00011 0.278 341
j112008-120701 par-j112001-120324-bs9-04-292.0-f814w 1512181622.0 1.3541 -8.5198 0.0077 1.00011 0.257 341
j112008-120701 par-j112001-120325-bs9-04-292.0-f814w 1512181507.0 1.6631 -8.2859 0.0076 1.00008 0.818 68
j112008-120701 sg1120-1-bs9-01-293.0-f105w 1512181400.0 -1.4893 -1.3125 -0.0103 1.00036 0.083 160
j112008-120701 sg1120-1-bs9-01-293.0-f160w 1512181252.0 -1.4336 -1.0526 -0.0037 1.00042 0.224 37
j112008-120701 sg1120-4-bs9-04-292.0-f105w 1512181318.0 1.9683 3.2648 -0.0082 0.99996 0.079 204
j112008-120701 sg1120-4-bs9-04-292.0-f160w 1512181192.0 1.7693 3.2384 -0.0018 1.00003 0.3 47
j112008-120701 super-group-1120-1202-pos1-9bn-01-136.0-f814w 1512183153.0 6.7464 12.2701 -0.0087 0.9998 0.766 60
j112008-120701 super-group-1120-1202-pos2-9bn-02-123.0-f814w 1512182886.0 6.482 13.4145 -0.0026 1.00007 1.025 61
j112008-120701 super-group-1120-1202-pos3-9bn-03-123.0-f814w 1512182622.0 7.4185 12.7566 -0.0043 0.99999 0.643 90
j112008-120701 super-group-1120-1202-pos4-9bn-04-305.0-f814w 1512182356.0 -4.5938 2.0156 -0.0012 1.00015 0.313 94
j112008-120701 super-group-1120-1202-pos5-9bn-05-123.0-f814w 1512182091.0 13.0513 17.1927 -0.0077 1.00021 0.994 36
j112715+422822 plck-g165.7+67.0-cv7-15-295.0-f110w 1512180980.0 1.0125 0.7317 0.0269 1.00029 0.094 252
j112715+422822 plck-g165.7+67.0-cv7-15-295.0-f160w 1512180857.0 1.0162 1.0076 0.0261 1.00032 0.333 63
j113144-194951 par-j113143-194949-czg-u1-111.0-f140w 1512180592.0 -4.7234 -1.4156 0.0255 1.00042 0.122 172
j113144-194951 par-j113143-194949-czg-u3-111.0-f125w 1512180625.0 -5.0983 -1.9578 0.0242 1.00049 0.109 161
j113144-194951 par-j113144-194950-czg-u1-111.0-f105w 1512180659.0 -4.7979 -1.5117 0.0163 1.00036 0.125 130
j113144-194951 par-j113144-194950-czg-u3-111.0-f160w 1512180560.0 -4.7052 -1.3873 0.0269 1.00048 0.098 177
j113144-194951 par-j113144-194951-czg-u1-111.0-f160w 1512180542.0 -4.1975 -0.9489 0.0224 1.00042 0.329 28
j113144-194951 par-j113144-194951-czg-u3-111.0-f105w 1512180642.0 -4.7065 -1.6114 0.0202 1.00036 0.114 131
j113144-194951 par-j113144-194952-czg-u1-111.0-f125w 1512180609.0 -4.2504 -1.2411 0.0247 1.00034 0.133 153
j113144-194951 par-j113144-194952-czg-u3-111.0-f140w 1512180576.0 -4.4726 -1.4089 0.0279 1.00034 0.091 160
j113808+275400 sdssj1138+2754-c2i-22-320.0-f110w 1512180421.0 3.1774 -0.7255 0.0118 1.00045 0.079 258
j113808+275400 sdssj1138+2754-c2i-22-320.0-f160w 1512180360.0 3.2247 -0.3402 0.0101 1.00043 0.272 56
j115201+331315 sdssj1152+3312-c2i-42-280.0-f110w 1512180209.0 0.7845 0.5531 0.0154 1.00012 0.106 169
j115201+331315 sdssj1152+3312-c2i-42-280.0-f160w 1512180155.0 0.6714 0.7501 0.0142 1.00015 0.311 39
j115248+092949 sdssj1152+0939-c2i-24-279.0-f105w 1512180007.0 -1.6895 -3.1254 0.0007 1.00056 0.109 192
j115248+092949 sdssj1152+0939-c2i-24-279.0-f160w 1512179951.0 -1.5368 -2.8484 0.007 1.00066 0.227 26
j115545+390112 moo-j1155+3901-d39-07-080.0-f110w 1523915029.0 0.0 0.0 0.0 1.0 0.0 0
j115604+191142 sdssj1156+1911-c2i-25-117.0-f125w 1512179487.0 -2.7671 -0.5654 0.0207 0.9991 0.094 182
j115604+191142 sdssj1156+1911-c2i-25-117.0-f160w 1512179433.0 -3.3734 -0.8463 0.021 0.99916 0.395 27
j115604+191142 sdssj1156+1911-c2i-25-117.0-f814w 1512179676.0 -8.2205 -0.7536 0.011 0.99903 0.423 94
j120923+264019 sdssj1209+2640-c2i-08-313.0-f105w 1512179075.0 -2.9062 -3.3077 -0.0037 1.0002 0.08 270
j120923+264019 sdssj1209+2640-c2i-08-313.0-f160w 1512179011.0 -2.9139 -3.2143 0.0031 1.00027 0.232 51
j131129-012016 abell1689-b2g-01-284.0-f814w 1512242956.0 0.4167 -0.8019 0.0023 1.0002 0.204 606
j131129-012016 abell1689-b2g-02-284.0-f814w 1512242408.0 0.0166 -2.2198 -0.0072 1.00022 0.218 561
j131129-012016 abell1689-b2g-03-284.0-f814w 1512241898.0 0.4449 -0.8068 0.0027 1.00021 0.228 624
j131129-012016 abell1689-b2g-04-284.0-f814w 1512241342.0 1.3756 2.0725 0.0226 1.00024 0.231 591
j131129-012016 abell1689-b2g-05-284.0-f814w 1512240761.0 1.223 0.9403 0.0145 1.0002 0.205 579
j131129-012016 abell1689-b2g-06-284.0-f814w 1512240220.0 0.7163 -1.0295 0.0018 1.0002 0.14 615
j131129-012016 abell1689-b2g-07-284.0-f814w 1512239519.0 1.1418 0.2315 0.0018 1.00019 0.372 226
j131129-012016 abell1689-pos1-b5q-01-338.0-f125w 1512238896.0 -2.3789 -0.6092 0.0137 1.00047 0.082 283
j131129-012016 abell1689-pos1-b5q-02-338.0-f160w 1512238640.0 -1.8351 0.0162 0.0202 1.0005 0.109 134
j131129-012016 abell1689-pos2-b5q-03-338.0-f105w 1512238985.0 -2.4483 -0.5903 0.0098 1.00036 0.083 250
j131129-012016 abell1689-pos2-b5q-04-338.0-f140w 1512238721.0 -2.5216 -0.4765 0.0198 1.00034 0.109 189
j131129-012016 abell1689-pos3-b5q-05-332.0-f125w 1512238809.0 -2.5802 -0.737 0.0137 1.00034 0.084 289
j131129-012016 abell1689-pos3-b5q-06-332.0-f160w 1512238562.0 -2.6218 -0.444 0.0151 1.00036 0.198 94
j132010+700440 macsj1319.9+7003-bkz-4d-079.0-f814w 1511966008.0 -1.3759 -3.6711 0.0187 1.00003 0.336 166
j132010+700440 macsj1319.9+7003-bkz-9c-271.0-f110w 1511965615.0 -0.2539 1.958 0.0236 1.00021 0.221 51
j132010+700440 macsj1319.9+7003-bkz-9c-271.0-f140w 1511965649.0 -0.4309 2.007 0.0306 1.00015 0.121 278
j132934+224228 sdssj1329+2243-c2i-29-322.0-f105w 1512178735.0 -3.8993 -3.5222 0.0224 1.00006 0.109 244
j132934+224228 sdssj1329+2243-c2i-29-322.0-f160w 1512178678.0 -3.9994 -3.5006 0.031 1.0001 0.228 62
j133457+375034 rxj1334.0+3750-bs9-06-341.0-f105w 1512178503.0 -2.0295 -3.7762 0.03 1.00011 0.067 149
j133457+375034 rxj1334.0+3750-bs9-06-341.0-f160w 1512178439.0 -2.9506 -3.4701 0.0255 1.0002 0.259 31
j133515+405400 par-j133514+405401-czg-31-321.0-f160w 1512178172.0 -6.4726 8.3623 0.0143 1.00017 0.152 137
j133515+405400 par-j133514+405401-czg-33-321.0-f105w 1512178261.0 -8.3123 10.4066 -0.0091 0.9999 0.199 90
j133515+405400 par-j133514+405403-czg-31-321.0-f125w 1512178231.0 11.8131 6.4179 -0.4323 0.9913 0.086 174
j133515+405400 par-j133514+405403-czg-33-321.0-f140w 1512178201.0 6.6214 2.1694 -0.4274 0.99128 1.243 25
j133515+405400 par-j133515+405356-czg-31-321.0-f140w 1512178187.0 -6.1634 8.4725 0.0126 1.0 0.109 175
j133515+405400 par-j133515+405356-czg-33-321.0-f125w 1512178216.0 9.6145 -4.7125 -0.2334 0.99718 2.263 39
j133515+405400 par-j133515+405358-czg-31-321.0-f105w 1512178246.0 -5.9185 8.1827 0.006 1.00006 0.127 164
j133515+405400 par-j133515+405358-czg-33-321.0-f160w 1512178156.0 -6.3945 8.0629 0.015 1.00008 0.138 16
j133542+300412 hatlas-j133543+300404-bs4-76-282.0-f110w 1523915565.0 -4.5242 -1.9698 0.028 1.00066 0.148 119
j133542+300412 moo-j1335+3004-d39-08-125.0-f110w 1523915518.0 2.8469 -0.418 0.0053 1.00028 0.417 20
j133542+300412 moo-j1335+3004-d39-08-126.0-f110w 1523915465.0 3.177 -0.9004 0.0327 1.00056 0.23 21
j133600-033158 sdssj1336-0331-c2i-20-304.0-f125w 1512178030.0 -1.5287 -4.2472 -0.0017 1.00024 0.125 207
j133600-033158 sdssj1336-0331-c2i-20-304.0-f160w 1512177975.0 -1.4847 -3.9614 -0.0017 1.0003 0.173 38
j134331+415432 sdssj1343+4155-c2i-30-040.0-f105w 1512177836.0 0.2422 0.0786 -0.0109 0.99988 0.111 184
j134331+415432 sdssj1343+4155-c2i-30-040.0-f160w 1512177783.0 0.0 0.0 0.0 1.0 0.0 0
j134731-114510 clg-j1347-1145-b5m-26-273.0-f814w 1512249802.0 1.5026 0.4382 0.0088 1.00023 0.168 408
j134731-114510 clg-j1347-1145-wfc3-b5m-16-270.0-f110w 1512248570.0 -2.4421 1.3484 0.0164 1.00032 0.065 267
j134731-114510 clg-j1347-1145-wfc3-b5m-16-270.0-f160w 1512247876.0 -2.5086 1.6522 0.017 1.00033 0.07 247
j134731-114510 lcdcs-0829-9c9-02-097.0-f814w 1512249366.0 -1.3351 -7.8176 0.0021 1.0002 0.26 188
j134731-114510 rxj1347-1145-bfm-a2-268.0-f110w 1512248519.0 -2.7989 1.4285 0.0144 1.00032 0.07 266
j134731-114510 rxj1347-1145-bfm-a2-268.0-f160w 1512247966.0 -2.7629 1.9109 0.0168 1.00033 0.092 255
j134731-114510 rxj1347-1145-bfm-a4-268.0-f140w 1512248246.0 -2.6893 1.7346 0.0207 1.00028 0.083 276
j134731-114510 rxj1347-1145-bfm-a4-268.0-f160w 1512248007.0 -2.7012 1.745 0.0168 1.00035 0.086 279
j134731-114510 rxj1347-1145-bfm-a9-268.0-f105w 1512248841.0 -0.4302 0.9353 0.0078 1.00023 0.073 251
j134731-114510 rxj1347-1145-bfm-a9-268.0-f110w 1512248481.0 -0.157 0.9707 0.0128 1.00031 0.079 254
j134731-114510 rxj1347-1145-bfm-b1-283.0-f105w 1512248800.0 -2.4025 1.8432 0.0128 1.00031 0.08 243
j134731-114510 rxj1347-1145-bfm-b1-283.0-f125w 1512248439.0 -2.2093 1.825 0.0162 1.00029 0.08 258
j134731-114510 rxj1347-1145-bfm-b6-283.0-f140w 1512248210.0 -2.313 2.1227 0.0204 1.00025 0.077 265
j134731-114510 rxj1347-1145-bfm-b6-283.0-f160w 1512247829.0 -2.3189 2.2374 0.0161 1.00028 0.182 38
j134731-114510 rxj1347-1145-bfm-b8-283.0-f125w 1512248399.0 -0.1807 1.2272 0.0136 1.00029 0.091 256
j134731-114510 rxj1347-1145-bfm-b8-283.0-f160w 1512248056.0 -0.1088 1.5294 0.016 1.00033 0.08 264
j134731-114510 rxj1347-ca9-ca-289.0-f105w 1512248888.0 -0.1869 -0.9673 0.0051 1.00023 0.103 247
j134731-114510 rxj1347-ca9-ca-289.0-f160w 1512247929.0 -0.1948 -0.8959 0.0103 1.00028 0.104 251
j134731-114510 rxj1347.5-1145-ca5-17-283.0-f105w 1512248717.0 -0.2206 1.4221 0.0106 1.00023 0.115 249
j134731-114510 rxj1347.5-1145-ca5-17-283.0-f140w 1512248162.0 -0.3126 1.3372 0.0188 1.00027 0.099 271
j134731-114510 rxj1347.5-1145-ca5-18-283.0-f105w 1512248765.0 -0.2457 1.3295 0.0102 1.00022 0.106 224
j134731-114510 rxj1347.5-1145-ca5-18-283.0-f140w 1512248107.0 -0.2332 1.3657 0.0199 1.00026 0.097 258
j134731-114510 rxj1347.5-1145-ca5-19-203.0-f105w 1512248625.0 1.8899 -1.7043 0.011 1.00017 0.093 246
j134731-114510 rxj1347.5-1145-ca5-19-203.0-f140w 1512248293.0 1.9334 -1.5962 0.0208 1.00021 0.093 248
j134731-114510 rxj1347.5-1145-ca5-20-203.0-f105w 1512248672.0 1.4278 -1.5577 0.0051 1.00018 0.102 236
j134731-114510 rxj1347.5-1145-ca5-20-203.0-f140w 1512248350.0 1.2917 -1.6223 0.0184 1.0002 0.095 287
j135950+623108 ms1358+62-b5m-19-281.0-f110w 1512247440.0 -1.2495 0.4498 0.0171 1.0005 0.054 223
j135950+623108 ms1358+62-b5m-19-281.0-f160w 1512247376.0 -1.1898 0.8383 0.0164 1.00049 0.214 64
j135950+623108 ms1358+62-b5m-29-061.0-f814w 1512247679.0 2.5829 -3.2368 0.0072 1.00028 0.206 165
j140101+025222 abell-1835-b5m-23-285.0-f814w 1512236739.0 -14.0363 -4.5189 0.0148 1.00009 0.296 209
j140101+025222 abell-1835-wfc3-b5m-13-305.0-f110w 1512236397.0 3.7986 -5.2808 0.0154 1.00019 0.067 267
j140101+025222 abell-1835-wfc3-b5m-13-305.0-f160w 1512177126.0 3.6571 -5.0676 0.0162 1.00019 0.218 73
j142037+395533 sdssj1420+3955-c2i-31-109.0-f105w 1512176976.0 -3.527 -2.9119 0.0124 1.00005 0.088 296
j142037+395533 sdssj1420+3955-c2i-31-109.0-f160w 1512176919.0 -3.6509 -2.8772 0.0201 1.00013 0.203 44
j143909+120852 sdssj1439+1208-c2i-32-110.0-f125w 1512176453.0 0.9334 0.8147 0.0292 1.00028 0.114 238
j143909+120852 sdssj1439+1208-c2i-32-110.0-f160w 1512176394.0 0.946 1.0767 0.0289 1.00029 0.222 46
j143909+120852 sdssj1439+1208-c2i-32-110.0-f814w 1512176648.0 1.139 0.5081 0.0197 1.0002 0.33 155
j145558+570249 sdssj1456+5702-c2i-33-106.0-f125w 1512175936.0 1.0224 2.4876 0.0042 1.00009 0.093 278
j145558+570249 sdssj1456+5702-c2i-33-106.0-f160w 1512175880.0 0.9656 2.6897 0.0038 1.00013 0.322 27
j145558+570249 sdssj1456+5702-c2i-33-106.0-f814w 1512176125.0 2.4451 6.8583 -0.0084 0.99992 0.394 170
j150236+292045 plck-g045.1+61.1-cv7-11-305.0-f110w 1512175675.0 0.9392 0.584 0.0034 0.99995 0.074 205
j150236+292045 plck-g045.1+61.1-cv7-11-305.0-f160w 1512175574.0 0.7253 0.7052 0.005 0.99996 0.272 26
j151442+134640 moo-j1514+1346-d39-09-310.0-f110w 1523916019.0 -0.7918 -1.1501 0.0233 1.00016 0.229 54
j151455-151655 par-j151455-151651-czg-w1-122.0-f140w 1512175312.0 -0.7199 1.3249 0.0295 0.99992 0.079 187
j151455-151655 par-j151455-151651-czg-w3-122.0-f125w 1512175346.0 -0.4501 1.2622 0.0266 0.99994 0.094 183
j151455-151655 par-j151455-151653-czg-w1-122.0-f105w 1512175378.0 -0.5012 1.4331 0.0248 0.99988 0.093 162
j151455-151655 par-j151455-151653-czg-w3-122.0-f160w 1512175275.0 -0.5964 1.2572 0.0264 0.99994 0.111 201
j151455-151655 par-j151455-151654-czg-w1-122.0-f160w 1512175259.0 -0.7781 1.2601 0.0267 0.99991 0.236 39
j151455-151655 par-j151455-151654-czg-w3-122.0-f105w 1512175362.0 -0.3394 1.2704 0.0224 0.99984 0.104 171
j151455-151655 par-j151456-151656-czg-w1-122.0-f125w 1512175329.0 -0.618 1.1395 0.0295 0.99991 0.113 191
j151455-151655 par-j151456-151656-czg-w3-122.0-f140w 1512175295.0 -0.4972 1.1675 0.0291 0.99987 0.103 196
j152055-813422 par-j152053-813425-czg-p1-263.0-f125w 1512175040.0 0.4405 -0.9822 0.0129 1.00017 0.068 266
j152055-813422 par-j152053-813425-czg-p3-263.0-f140w 1512174997.0 0.7601 -0.9084 0.0199 1.00017 0.067 261
j152055-813422 par-j152054-813424-czg-p1-263.0-f160w 1512174956.0 0.4973 -0.6994 0.0134 1.00023 0.066 278
j152055-813422 par-j152054-813424-czg-p3-263.0-f105w 1512175080.0 0.9763 -0.7004 0.0118 1.0001 0.068 225
j152055-813422 par-j152055-813423-czg-p1-263.0-f105w 1512175059.0 0.6726 -0.5906 0.0066 1.00011 0.07 233
j152055-813422 par-j152055-813423-czg-p3-263.0-f160w 1512174937.0 0.8285 -0.6376 0.0162 1.0002 0.079 25
j152055-813422 par-j152057-813423-czg-p1-263.0-f140w 1512174976.0 0.5756 -0.6281 0.0179 1.00013 0.064 262
j152055-813422 par-j152057-813423-czg-p3-263.0-f125w 1512175018.0 0.7522 -0.927 0.0174 1.00018 0.056 268
j152104+045208 moo-j1521+0452-d39-10-059.0-f110w 1523916446.0 -0.9788 2.0201 0.0149 1.00022 0.234 47
j152254+253458 sdssj1522+2535-c2i-28-291.0-f105w 1512174808.0 -4.1508 -2.2136 -0.0043 1.00029 0.079 240
j152254+253458 sdssj1522+2535-c2i-28-291.0-f160w 1512174747.0 -4.1273 -2.0671 0.0021 1.00036 0.252 49
j152744+065302 sdssj1527+0652-c2i-34-115.0-f110w 1512174448.0 -2.3272 -2.1114 0.013 1.00017 0.076 295
j152744+065302 sdssj1527+0652-c2i-34-115.0-f160w 1512174384.0 -2.4374 -1.888 0.0113 1.00016 0.165 63
j153108+341402 sdssj1531+3414-c2i-35-007.0-f160w 1512173952.0 1.181 3.6336 -0.0047 1.00033 0.181 41
j153108+341402 sdssj1531+3414-c2i-35-007.0-f814w 1512174140.0 2.5486 9.4814 -0.0162 1.00012 0.457 134
j154432+502334 plck-g080.2+49.8-cv7-12-030.0-f110w 1512173755.0 0.4838 1.5152 0.0352 0.99985 0.072 269
j154432+502334 plck-g080.2+49.8-cv7-12-030.0-f160w 1512173654.0 0.2052 1.5898 0.0333 0.99985 0.446 21
j160409+224344 sdssj1604+2244-c2i-40-322.0-f110w 1512173494.0 -3.509 -1.9136 0.0126 1.0003 0.097 241
j160409+224344 sdssj1604+2244-c2i-40-322.0-f160w 1512173433.0 -3.5467 -1.6341 0.0112 1.00027 0.194 56
j160916+604528 plck-g092.5+42.9p-cv7-13-152.0-f110w 1512173223.0 -0.4876 -0.2045 0.0209 1.00019 0.096 250
j160916+604528 plck-g092.5+42.9p-cv7-13-152.0-f160w 1512173109.0 -0.5864 0.0439 0.0199 1.00021 0.181 34
j162130+060726 sdssj1621+0607-c2i-36-055.0-f110w 1512172946.0 -1.3344 1.4537 0.0078 1.00041 0.075 250
j162130+060726 sdssj1621+0607-c2i-36-055.0-f160w 1512172888.0 -1.3154 1.8036 0.0093 1.00041 0.138 55
j163212+350021 sdssj1632+3500-c2i-27-239.0-f110w 1512172441.0 1.5262 -1.6149 0.0112 1.00016 0.088 216
j163212+350021 sdssj1632+3500-c2i-27-239.0-f160w 1512172382.0 1.4191 -1.3893 0.0117 1.00016 0.152 54
j163212+350021 sdssj1632+3500-c2i-27-239.0-f814w 1512172628.0 3.4951 -6.8263 -0.0009 1.00008 0.359 154
j172020+353646 macs1720+3536-bsy-a2-027.0-f110w 1512170575.0 -1.2734 1.1341 0.0075 1.00027 0.089 270
j172020+353646 macs1720+3536-bsy-a2-027.0-f160w 1512170157.0 -1.3604 1.4302 0.0069 1.00028 0.111 277
j172020+353646 macs1720+3536-bsy-a3-027.0-f814w 1512171215.0 0.8496 2.299 -0.0028 1.00021 0.231 483
j172020+353646 macs1720+3536-bsy-a4-027.0-f105w 1512170780.0 -1.72 0.9435 0.0052 1.00018 0.067 267
j172020+353646 macs1720+3536-bsy-a4-027.0-f140w 1512170356.0 -1.7922 0.9566 0.0149 1.00025 0.091 305
j172020+353646 macs1720+3536-bsy-a5-027.0-f814w 1512170911.0 1.0896 2.8468 -0.0035 1.00022 0.294 163
j172020+353646 macs1720+3536-bsy-aa-010.0-f814w 1512171063.0 4.3659 2.7424 -0.0065 1.00022 0.233 422
j172020+353646 macs1720+3536-bsy-ab-010.0-f110w 1512170617.0 -1.2361 0.5003 0.009 1.00032 0.088 282
j172020+353646 macs1720+3536-bsy-ab-010.0-f160w 1512170260.0 -1.2372 0.842 0.0081 1.00029 0.095 271
j172020+353646 macs1720+3536-bsy-b1-058.0-f125w 1512170480.0 -0.9033 1.9565 0.0098 1.00027 0.08 293
j172020+353646 macs1720+3536-bsy-b1-058.0-f160w 1512170114.0 -0.8421 2.2947 0.0093 1.00027 0.148 200
j172020+353646 macs1720+3536-bsy-b5-058.0-f814w 1512171361.0 -3.2877 -2.4499 -0.0044 1.00025 0.209 398
j172020+353646 macs1720+3536-bsy-b6-058.0-f105w 1512170733.0 -0.9628 2.221 0.003 1.00019 0.087 283
j172020+353646 macs1720+3536-bsy-b6-058.0-f140w 1512170310.0 -0.9122 2.2264 0.0117 1.00024 0.084 309
j172020+353646 macs1720+3536-bsy-b8-058.0-f125w 1512170530.0 -1.209 1.9879 0.0113 1.00026 0.076 305
j172020+353646 macs1720+3536-bsy-b8-058.0-f160w 1512170204.0 -1.1501 2.2617 0.0117 1.00026 0.095 323
j172020+353646 macsj1720+3536-bo1-l1-338.0-f105w 1512170657.0 -0.7086 0.0351 -0.0005 1.00024 0.102 234
j172020+353646 macsj1720+3536-bo1-l1-338.0-f140w 1512170435.0 -0.6539 0.1238 0.0058 1.00025 0.075 246
j172020+353646 macsj1720+3536-bo1-l1-338.0-f814w 1512171553.0 -2.1338 -0.0231 -0.0027 1.0002 0.417 121
j172020+353646 macsj1720+3536-bo1-l2-324.0-f105w 1512170695.0 -0.4579 -0.1826 0.0004 1.00024 0.112 237
j172020+353646 macsj1720+3536-bo1-l2-324.0-f140w 1512170398.0 -0.3968 -0.1235 0.0071 1.00025 0.18 233
j172020+353646 macsj1720+3536-bo1-l2-324.0-f814w 1512171475.0 -1.3986 -1.2795 -0.0018 1.00013 0.438 136
j172020+353646 sn-l1-pancha-bo1-l3-308.0-f105w 1512169786.0 -1.376 -2.3408 0.0024 1.00017 0.165 54
j172020+353646 sn-l1-pancha-bo1-l3-308.0-f160w 1512169941.0 -1.6494 -2.4476 0.0093 1.00024 0.104 118
j172020+353646 sn-l1-pancha-bo1-l4-313.0-f105w 1512169861.0 -1.47 -2.3695 0.0025 1.00019 0.083 100
j172020+353646 sn-l1-pancha-bo1-l4-313.0-f160w 1512170028.0 -1.7486 -2.4657 0.0074 1.00024 0.067 115
j172334+341221 cswa-14-d1w-04-301.0-f814w 1512169402.0 -0.0595 -4.3704 0.0023 0.99992 0.262 154
j172334+341221 sdssj1723+3411-c2i-37-090.0-f110w 1512169196.0 0.5438 0.1264 0.0137 1.00016 0.082 229
j172334+341221 sdssj1723+3411-c2i-37-090.0-f160w 1512169134.0 0.4283 0.3559 0.0148 1.00016 0.133 210
j172334+341221 sdssj1723+3411-cwx-02-308.0-f140w 1512169012.0 1.652 0.7064 0.0164 1.00003 0.092 89
j172334+341221 sdssj1723+3411-cwx-03-139.0-f140w 1512168884.0 -1.9341 -0.7968 0.0145 1.00006 0.084 82
j172334+341221 sdssj1723+3411-cwx-04-308.0-f105w 1512168759.0 1.7666 0.8881 0.0057 1.00003 0.088 66
j172334+341221 sdssj1723+3411-cwx-05-139.0-f105w 1512168640.0 -1.7071 -0.6987 0.0081 0.99997 0.125 38
j185202+490126 emacsj1852.0+4900-czp-53-305.0-f606w 1516826129.0 7.9915 -2.7532 0.0286 0.99998 0.262 136
j185202+490126 emacsj1852.0+4900-dkl-1p-194.0-f110w 1516825997.0 -0.1848 0.8222 0.024 1.00028 0.065 334
j185202+490126 emacsj1852.0+4900-dkl-1p-194.0-f140w 1516825957.0 -0.2014 1.0507 0.0262 1.00024 0.227 58
j191704-333126 plckesz-g004.5-19.5-acs-czg-o1-265.0-f814w 1511989305.0 -3.4756 5.8838 0.0043 0.99999 0.155 651
j191704-333126 plckesz-g004.5-19.5-ir-czg-o2-265.0-f105w 1511989101.0 -1.5541 1.3597 0.0061 1.00002 0.066 781
j191704-333126 plckesz-g004.5-19.5-ir-czg-o2-265.0-f125w 1511989001.0 -1.6871 1.0899 0.0138 1.00009 0.057 811
j191704-333126 plckesz-g004.5-19.5-ir-czg-o2-265.0-f140w 1511988905.0 -1.6577 1.307 0.0157 1.00005 0.066 849
j191704-333126 plckesz-g004.5-19.5-ir-czg-o2-265.0-f160w 1511988797.0 -1.7525 1.2804 0.0125 1.00011 0.055 873
j191704-333126 plckesz-g004.5-19.5-ir-czg-o4-265.0-f105w 1511989046.0 -1.4057 1.5247 0.0046 1.0 0.065 791
j191704-333126 plckesz-g004.5-19.5-ir-czg-o4-265.0-f125w 1511988954.0 -1.5486 1.321 0.011 1.00008 0.067 819
j191704-333126 plckesz-g004.5-19.5-ir-czg-o4-265.0-f140w 1511988856.0 -1.512 1.4474 0.0133 1.00005 0.061 860
j191704-333126 plckesz-g004.5-19.5-ir-czg-o4-265.0-f160w 1511988747.0 -1.5536 1.5563 0.0104 1.00011 0.073 71
j191726-333520 par-j191726-333521-czg-o1-265.0-f105w 1512168414.0 -0.3369 -2.3576 0.004 1.00008 0.062 597
j191726-333520 par-j191726-333521-czg-o3-265.0-f160w 1512168236.0 -0.7733 -2.2774 0.0067 1.00016 0.059 681
j191726-333520 par-j191726-333522-czg-o1-265.0-f125w 1512168359.0 -0.3085 -2.4979 0.0112 1.00015 0.06 630
j191726-333520 par-j191726-333522-czg-o1-265.0-f160w 1512168208.0 -0.3187 -2.2581 0.0095 1.00017 0.078 45
